neuron_id,condition,cell_line,drug,well,tile,stimulation,original_hdf5,num_timepoints,timepoint,timepoint_idx,rfp1_path,halo_path,label_stimulation,label_cell_line,label_timepoint,label_stim_time,label_cell_time,label_cell_stim,label_all,label_6class,class_label
A23_tile1_n5253,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5253.h5,16,T16,15,images/RFP1/A23_tile1_n5253_T15.png,images/Halo/A23_tile1_n5253_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
A23_tile1_n3666,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_3666.h5,16,T0,0,images/RFP1/A23_tile1_n3666_T0.png,images/Halo/A23_tile1_n3666_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
A23_tile1_n3666,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_3666.h5,16,T16,15,images/RFP1/A23_tile1_n3666_T15.png,images/Halo/A23_tile1_n3666_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
A23_tile2_n87,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_87.h5,16,T0,0,images/RFP1/A23_tile2_n87_T0.png,images/Halo/A23_tile2_n87_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
A23_tile2_n87,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_87.h5,16,T16,15,images/RFP1/A23_tile2_n87_T15.png,images/Halo/A23_tile2_n87_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
A23_tile2_n5497,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_5497.h5,16,T0,0,images/RFP1/A23_tile2_n5497_T0.png,images/Halo/A23_tile2_n5497_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
A23_tile2_n5497,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_5497.h5,16,T16,15,images/RFP1/A23_tile2_n5497_T15.png,images/Halo/A23_tile2_n5497_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
A23_tile1_n5358,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5358.h5,16,T0,0,images/RFP1/A23_tile1_n5358_T0.png,images/Halo/A23_tile1_n5358_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
A23_tile1_n5358,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5358.h5,16,T16,15,images/RFP1/A23_tile1_n5358_T15.png,images/Halo/A23_tile1_n5358_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
A23_tile3_n251,Control,Control,DMSO,A23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_3_251.h5,16,T0,0,images/RFP1/A23_tile3_n251_T0.png,images/Halo/A23_tile3_n251_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
A23_tile3_n251,Control,Control,DMSO,A23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_3_251.h5,16,T16,15,images/RFP1/A23_tile3_n251_T15.png,images/Halo/A23_tile3_n251_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
A23_tile1_n5177,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5177.h5,16,T0,0,images/RFP1/A23_tile1_n5177_T0.png,images/Halo/A23_tile1_n5177_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
A23_tile1_n5177,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5177.h5,16,T16,15,images/RFP1/A23_tile1_n5177_T15.png,images/Halo/A23_tile1_n5177_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
A23_tile1_n974,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_974.h5,16,T0,0,images/RFP1/A23_tile1_n974_T0.png,images/Halo/A23_tile1_n974_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
A23_tile1_n974,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_974.h5,16,T16,15,images/RFP1/A23_tile1_n974_T15.png,images/Halo/A23_tile1_n974_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
A23_tile2_n4943,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_4943.h5,16,T0,0,images/RFP1/A23_tile2_n4943_T0.png,images/Halo/A23_tile2_n4943_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
A23_tile2_n4943,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_4943.h5,16,T16,15,images/RFP1/A23_tile2_n4943_T15.png,images/Halo/A23_tile2_n4943_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
A23_tile2_n5625,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_5625.h5,16,T0,0,images/RFP1/A23_tile2_n5625_T0.png,images/Halo/A23_tile2_n5625_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
A23_tile2_n5625,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_5625.h5,16,T16,15,images/RFP1/A23_tile2_n5625_T15.png,images/Halo/A23_tile2_n5625_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
A23_tile1_n5036,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5036.h5,16,T0,0,images/RFP1/A23_tile1_n5036_T0.png,images/Halo/A23_tile1_n5036_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
A23_tile1_n5036,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5036.h5,16,T16,15,images/RFP1/A23_tile1_n5036_T15.png,images/Halo/A23_tile1_n5036_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
A23_tile3_n832,Control,Control,DMSO,A23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_3_832.h5,16,T0,0,images/RFP1/A23_tile3_n832_T0.png,images/Halo/A23_tile3_n832_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
A23_tile3_n832,Control,Control,DMSO,A23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_3_832.h5,16,T16,15,images/RFP1/A23_tile3_n832_T15.png,images/Halo/A23_tile3_n832_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
A23_tile1_n5471,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5471.h5,16,T0,0,images/RFP1/A23_tile1_n5471_T0.png,images/Halo/A23_tile1_n5471_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
A23_tile1_n5471,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5471.h5,16,T16,15,images/RFP1/A23_tile1_n5471_T15.png,images/Halo/A23_tile1_n5471_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
A23_tile3_n604,Control,Control,DMSO,A23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_3_604.h5,16,T0,0,images/RFP1/A23_tile3_n604_T0.png,images/Halo/A23_tile3_n604_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
A23_tile3_n604,Control,Control,DMSO,A23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_3_604.h5,16,T16,15,images/RFP1/A23_tile3_n604_T15.png,images/Halo/A23_tile3_n604_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
A23_tile2_n5262,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_5262.h5,16,T0,0,images/RFP1/A23_tile2_n5262_T0.png,images/Halo/A23_tile2_n5262_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
A23_tile2_n5262,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_5262.h5,16,T16,15,images/RFP1/A23_tile2_n5262_T15.png,images/Halo/A23_tile2_n5262_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
A23_tile1_n5193,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5193.h5,16,T0,0,images/RFP1/A23_tile1_n5193_T0.png,images/Halo/A23_tile1_n5193_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
A23_tile1_n5193,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_5193.h5,16,T16,15,images/RFP1/A23_tile1_n5193_T15.png,images/Halo/A23_tile1_n5193_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
A23_tile1_n2095,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_2095.h5,16,T0,0,images/RFP1/A23_tile1_n2095_T0.png,images/Halo/A23_tile1_n2095_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
A23_tile1_n2095,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_2095.h5,16,T16,15,images/RFP1/A23_tile1_n2095_T15.png,images/Halo/A23_tile1_n2095_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
A23_tile1_n4254,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_4254.h5,16,T0,0,images/RFP1/A23_tile1_n4254_T0.png,images/Halo/A23_tile1_n4254_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
A23_tile1_n4254,Control,Control,DMSO,A23,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_1_4254.h5,16,T16,15,images/RFP1/A23_tile1_n4254_T15.png,images/Halo/A23_tile1_n4254_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
A23_tile2_n4773,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_4773.h5,16,T0,0,images/RFP1/A23_tile2_n4773_T0.png,images/Halo/A23_tile2_n4773_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
A23_tile2_n4773,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_4773.h5,16,T16,15,images/RFP1/A23_tile2_n4773_T15.png,images/Halo/A23_tile2_n4773_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
A23_tile2_n117,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_117.h5,16,T0,0,images/RFP1/A23_tile2_n117_T0.png,images/Halo/A23_tile2_n117_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
A23_tile2_n117,Control,Control,DMSO,A23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/A23/A2screenPlate2_A23_2_117.h5,16,T16,15,images/RFP1/A23_tile2_n117_T15.png,images/Halo/A23_tile2_n117_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
D7_tile1_n1445,APPV717I,APPV717I,DMSO,D7,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_1_1445.h5,16,T0,0,images/RFP1/D7_tile1_n1445_T0.png,images/Halo/D7_tile1_n1445_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D7_tile1_n1445,APPV717I,APPV717I,DMSO,D7,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_1_1445.h5,16,T16,15,images/RFP1/D7_tile1_n1445_T15.png,images/Halo/D7_tile1_n1445_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D7_tile2_n251,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_251.h5,16,T0,0,images/RFP1/D7_tile2_n251_T0.png,images/Halo/D7_tile2_n251_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D7_tile2_n251,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_251.h5,16,T16,15,images/RFP1/D7_tile2_n251_T15.png,images/Halo/D7_tile2_n251_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D7_tile2_n196,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_196.h5,16,T0,0,images/RFP1/D7_tile2_n196_T0.png,images/Halo/D7_tile2_n196_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D7_tile2_n196,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_196.h5,16,T16,15,images/RFP1/D7_tile2_n196_T15.png,images/Halo/D7_tile2_n196_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D7_tile4_n101,APPV717I,APPV717I,DMSO,D7,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_4_101.h5,16,T0,0,images/RFP1/D7_tile4_n101_T0.png,images/Halo/D7_tile4_n101_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D7_tile4_n101,APPV717I,APPV717I,DMSO,D7,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_4_101.h5,16,T16,15,images/RFP1/D7_tile4_n101_T15.png,images/Halo/D7_tile4_n101_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D7_tile1_n2339,APPV717I,APPV717I,DMSO,D7,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_1_2339.h5,16,T0,0,images/RFP1/D7_tile1_n2339_T0.png,images/Halo/D7_tile1_n2339_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D7_tile1_n2339,APPV717I,APPV717I,DMSO,D7,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_1_2339.h5,16,T16,15,images/RFP1/D7_tile1_n2339_T15.png,images/Halo/D7_tile1_n2339_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D7_tile3_n195,APPV717I,APPV717I,DMSO,D7,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_3_195.h5,16,T0,0,images/RFP1/D7_tile3_n195_T0.png,images/Halo/D7_tile3_n195_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D7_tile3_n195,APPV717I,APPV717I,DMSO,D7,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_3_195.h5,16,T16,15,images/RFP1/D7_tile3_n195_T15.png,images/Halo/D7_tile3_n195_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D7_tile4_n22,APPV717I,APPV717I,DMSO,D7,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_4_22.h5,16,T0,0,images/RFP1/D7_tile4_n22_T0.png,images/Halo/D7_tile4_n22_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D7_tile4_n22,APPV717I,APPV717I,DMSO,D7,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_4_22.h5,16,T16,15,images/RFP1/D7_tile4_n22_T15.png,images/Halo/D7_tile4_n22_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D7_tile2_n27,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_27.h5,16,T0,0,images/RFP1/D7_tile2_n27_T0.png,images/Halo/D7_tile2_n27_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D7_tile2_n27,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_27.h5,16,T16,15,images/RFP1/D7_tile2_n27_T15.png,images/Halo/D7_tile2_n27_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D7_tile4_n171,APPV717I,APPV717I,DMSO,D7,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_4_171.h5,16,T0,0,images/RFP1/D7_tile4_n171_T0.png,images/Halo/D7_tile4_n171_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,APPV717I_T0
D7_tile4_n171,APPV717I,APPV717I,DMSO,D7,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_4_171.h5,16,T16,15,images/RFP1/D7_tile4_n171_T15.png,images/Halo/D7_tile4_n171_T15.png,0ms,APPV717I,T16,0ms_T16,APPV717I_T16,APPV717I_0ms,APPV717I_0ms_T16,APPV717I_0ms_T16,APPV717I_0ms_T16
D7_tile2_n247,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_247.h5,16,T0,0,images/RFP1/D7_tile2_n247_T0.png,images/Halo/D7_tile2_n247_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
D7_tile2_n247,APPV717I,APPV717I,DMSO,D7,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_2_247.h5,16,T16,15,images/RFP1/D7_tile2_n247_T15.png,images/Halo/D7_tile2_n247_T15.png,10000ms,APPV717I,T16,10000ms_T16,APPV717I_T16,APPV717I_10000ms,APPV717I_10000ms_T16,APPV717I_10000ms_T16,APPV717I_10000ms_T16
D7_tile3_n179,APPV717I,APPV717I,DMSO,D7,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D7/A2screenPlate2_D7_3_179.h5,16,T0,0,images/RFP1/D7_tile3_n179_T0.png,images/Halo/D7_tile3_n179_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,APPV717I_T0
